nucleus,energy,lifetime,lifetime_unit,life_mult,life_sec,Z,A,symbol,latex,natural_lw,combo
19-K-45,174.28,17.81,M,60,1068.6,19,45,K,$^{45}_{19}K$,6.16e-10,45K
19-K-45,1705.6,17.81,M,60,1068.6,19,45,K,$^{45}_{19}K$,6.16e-10,45K
19-K-45,2353.6,17.81,M,60,1068.6,19,45,K,$^{45}_{19}K$,6.16e-10,45K
19-K-46,1235,105,S,1,105,19,46,K,$^{46}_{19}K$,6.269e-9,46K
19-K-46,1345,105,S,1,105,19,46,K,$^{46}_{19}K$,6.269e-9,46K
19-K-46,1347,105,S,1,105,19,46,K,$^{46}_{19}K$,6.269e-9,46K
19-K-47,564.79,17.5,S,1,17.5,19,47,K,$^{47}_{19}K$,3.761e-8,47K
19-K-47,586.01,17.5,S,1,17.5,19,47,K,$^{47}_{19}K$,3.761e-8,47K
19-K-47,2013.45,17.5,S,1,17.5,19,47,K,$^{47}_{19}K$,3.761e-8,47K
19-K-48,675.17,6.8,S,1,6.8,19,48,K,$^{48}_{19}K$,9.68e-8,48K
19-K-48,780.15,6.8,S,1,6.8,19,48,K,$^{48}_{19}K$,9.68e-8,48K
19-K-49,451.9,1.26,S,1,1.26,19,49,K,$^{49}_{19}K$,5.224e-7,49K
19-K-49,2023,1.26,S,1,1.26,19,49,K,$^{49}_{19}K$,5.224e-7,49K
19-K-49,2249,1.26,S,1,1.26,19,49,K,$^{49}_{19}K$,5.224e-7,49K
19-K-50,101,125,NS,1e-9,1.2500000000000002e-7,19,50,K,$^{50}_{19}K$,5.266,50K
19-K-50,127.4,125,NS,1e-9,1.2500000000000002e-7,19,50,K,$^{50}_{19}K$,5.266,50K
19-K-50,171.4,125,NS,1e-9,1.2500000000000002e-7,19,50,K,$^{50}_{19}K$,5.266,50K
19-K-50,1027,472,MS,0.001,0.47200000000000003,19,50,K,$^{50}_{19}K$,1.395e-6,50K
19-K-50,2023,472,MS,0.001,0.47200000000000003,19,50,K,$^{50}_{19}K$,1.395e-6,50K
19-K-51,1027,365,MS,0.001,0.365,19,51,K,$^{51}_{19}K$,1.803e-6,51K
19-K-51,1976,365,MS,0.001,0.365,19,51,K,$^{51}_{19}K$,1.803e-6,51K
19-K-52,1027,118,MS,0.001,0.11800000000000001,19,52,K,$^{52}_{19}K$,5.578e-6,52K
19-K-52,2563.1,105,MS,0.001,0.105,19,52,K,$^{52}_{19}K$,6.269e-6,52K
19-K-53,2200,30,MS,0.001,0.03,19,53,K,$^{53}_{19}K$,2.194e-5,53K
20-Ca-36,1112.8,102,MS,0.001,0.10200000000000001,20,36,Ca,$^{36}_{20}Ca$,6.453e-6,36Ca
20-Ca-36,1619,102,MS,0.001,0.10200000000000001,20,36,Ca,$^{36}_{20}Ca$,6.453e-6,36Ca
20-Ca-37,1370.82,181.1,MS,0.001,0.1811,20,37,Ca,$^{37}_{20}Ca$,3.635e-6,37Ca
20-Ca-37,2750.4,181.1,MS,0.001,0.1811,20,37,Ca,$^{37}_{20}Ca$,3.635e-6,37Ca
20-Ca-38,328,440,MS,0.001,0.44,20,38,Ca,$^{38}_{20}Ca$,1.496e-6,38Ca
20-Ca-38,1567.7,440,MS,0.001,0.44,20,38,Ca,$^{38}_{20}Ca$,1.496e-6,38Ca
20-Ca-39,2522.25,859.6,MS,0.001,0.8596,20,39,Ca,$^{39}_{20}Ca$,7.657e-7,39Ca
20-Ca-47,489.23,4.536,D,86400,391910.39999999997,20,47,Ca,$^{47}_{20}Ca$,1.679e-12,47Ca
20-Ca-47,807.86,4.536,D,86400,391910.39999999997,20,47,Ca,$^{47}_{20}Ca$,1.679e-12,47Ca
20-Ca-47,1297.09,4.536,D,86400,391910.39999999997,20,47,Ca,$^{47}_{20}Ca$,1.679e-12,47Ca
20-Ca-48,121.41,19e18,Y,31557600,5995944e20,20,48,Ca,$^{48}_{20}Ca$,1.0979999999999999e-33,48Ca
20-Ca-48,130.94,19e18,Y,31557600,5995944e20,20,48,Ca,$^{48}_{20}Ca$,1.0979999999999999e-33,48Ca
20-Ca-49,1408.9,8.718,M,60,523.08,20,49,Ca,$^{49}_{20}Ca$,1.258e-9,49Ca
20-Ca-50,71.55,13.9,S,1,13.9,20,50,Ca,$^{50}_{20}Ca$,4.735e-8,50Ca
20-Ca-50,256.89,13.9,S,1,13.9,20,50,Ca,$^{50}_{20}Ca$,4.735e-8,50Ca
20-Ca-50,1519.3,13.9,S,1,13.9,20,50,Ca,$^{50}_{20}Ca$,4.735e-8,50Ca
20-Ca-51,861.6,10,S,1,10,20,51,Ca,$^{51}_{20}Ca$,6.582e-8,51Ca
20-Ca-51,1167.5,10,S,1,10,20,51,Ca,$^{51}_{20}Ca$,6.582e-8,51Ca
20-Ca-51,1394,10,S,1,10,20,51,Ca,$^{51}_{20}Ca$,6.582e-8,51Ca
20-Ca-52,675.2,4.6,S,1,4.6,20,52,Ca,$^{52}_{20}Ca$,1.431e-7,52Ca
20-Ca-52,961.2,4.6,S,1,4.6,20,52,Ca,$^{52}_{20}Ca$,1.431e-7,52Ca
20-Ca-52,1636.4,4.6,S,1,4.6,20,52,Ca,$^{52}_{20}Ca$,1.431e-7,52Ca
21-Sc-40,755.6,182.3,MS,0.001,0.18230000000000002,21,40,Sc,$^{40}_{21}Sc$,3.611e-6,40Sc
21-Sc-40,2045.8,182.3,MS,0.001,0.18230000000000002,21,40,Sc,$^{40}_{21}Sc$,3.611e-6,40Sc
21-Sc-41,2574.8,596.3,MS,0.001,0.5962999999999999,21,41,Sc,$^{41}_{21}Sc$,1.104e-6,41Sc
21-Sc-41,2959.3,596.3,MS,0.001,0.5962999999999999,21,41,Sc,$^{41}_{21}Sc$,1.104e-6,41Sc
21-Sc-42,312.6,680.8,MS,0.001,0.6808,21,42,Sc,$^{42}_{21}Sc$,9.668e-7,42Sc
21-Sc-42,437.5,62,S,1,62,21,42,Sc,$^{42}_{21}Sc$,1.062e-8,42Sc
21-Sc-42,1227,62,S,1,62,21,42,Sc,$^{42}_{21}Sc$,1.062e-8,42Sc
21-Sc-42,1524.5,62,S,1,62,21,42,Sc,$^{42}_{21}Sc$,1.062e-8,42Sc
21-Sc-42,1524.65,680.8,MS,0.001,0.6808,21,42,Sc,$^{42}_{21}Sc$,9.668e-7,42Sc
21-Sc-43,372.9,3.891,H,3600,14007.6,21,43,Sc,$^{43}_{21}Sc$,4.699e-11,43Sc
21-Sc-43,1558.3,3.891,H,3600,14007.6,21,43,Sc,$^{43}_{21}Sc$,4.699e-11,43Sc
21-Sc-43,1930.7,3.891,H,3600,14007.6,21,43,Sc,$^{43}_{21}Sc$,4.699e-11,43Sc
21-Sc-44,270.9,58.61,H,3600,210996,21,44,Sc,$^{44}_{21}Sc$,3.12e-12,44Sc
21-Sc-44,1001.83,58.61,H,3600,210996,21,44,Sc,$^{44}_{21}Sc$,3.12e-12,44Sc
21-Sc-44,1126.06,58.61,H,3600,210996,21,44,Sc,$^{44}_{21}Sc$,3.12e-12,44Sc
21-Sc-44,1157,58.61,H,3600,210996,21,44,Sc,$^{44}_{21}Sc$,3.12e-12,44Sc
21-Sc-44,1157.02,3.97,H,3600,14292,21,44,Sc,$^{44}_{21}Sc$,4.605e-11,44Sc
21-Sc-44,1499.46,3.97,H,3600,14292,21,44,Sc,$^{44}_{21}Sc$,4.605e-11,44Sc
21-Sc-44,2656.48,3.97,H,3600,14292,21,44,Sc,$^{44}_{21}Sc$,4.605e-11,44Sc
21-Sc-46,142.53,18.75,S,1,18.75,21,46,Sc,$^{46}_{21}Sc$,3.51e-8,46Sc
21-Sc-46,889.28,83.79,D,86400,7239456.000000001,21,46,Sc,$^{46}_{21}Sc$,9.092e-14,46Sc
21-Sc-46,1120.55,83.79,D,86400,7239456.000000001,21,46,Sc,$^{46}_{21}Sc$,9.092e-14,46Sc
21-Sc-46,2010,83.79,D,86400,7239456.000000001,21,46,Sc,$^{46}_{21}Sc$,9.092e-14,46Sc
21-Sc-47,159.38,3.3492,D,86400,289370.88,21,47,Sc,$^{47}_{21}Sc$,2.275e-12,47Sc
21-Sc-48,983.53,43.67,H,3600,157212,21,48,Sc,$^{48}_{21}Sc$,4.187e-12,48Sc
21-Sc-48,1037.52,43.67,H,3600,157212,21,48,Sc,$^{48}_{21}Sc$,4.187e-12,48Sc
21-Sc-48,1312.12,43.67,H,3600,157212,21,48,Sc,$^{48}_{21}Sc$,4.187e-12,48Sc
21-Sc-49,1622.6,57.18,M,60,3430.8,21,49,Sc,$^{49}_{21}Sc$,1.919e-10,49Sc
21-Sc-49,1761.9,57.18,M,60,3430.8,21,49,Sc,$^{49}_{21}Sc$,1.919e-10,49Sc
21-Sc-50,256.89,0.35,S,1,0.35,21,50,Sc,$^{50}_{21}Sc$,1.881e-6,50Sc
21-Sc-50,523.79,102.5,S,1,102.5,21,50,Sc,$^{50}_{21}Sc$,6.422e-9,50Sc
21-Sc-50,1121.12,102.5,S,1,102.5,21,50,Sc,$^{50}_{21}Sc$,6.422e-9,50Sc
21-Sc-50,1553.77,0.35,S,1,0.35,21,50,Sc,$^{50}_{21}Sc$,1.881e-6,50Sc
21-Sc-50,1553.77,102.5,S,1,102.5,21,50,Sc,$^{50}_{21}Sc$,6.422e-9,50Sc
21-Sc-51,1437.3,12.4,S,1,12.4,21,51,Sc,$^{51}_{21}Sc$,5.308e-8,51Sc
21-Sc-51,1567.5,12.4,S,1,12.4,21,51,Sc,$^{51}_{21}Sc$,5.308e-8,51Sc
21-Sc-51,2144.1,12.4,S,1,12.4,21,51,Sc,$^{51}_{21}Sc$,5.308e-8,51Sc
21-Sc-52,1032.3,8.2,S,1,8.2,21,52,Sc,$^{52}_{21}Sc$,8.027e-8,52Sc
21-Sc-52,1049.7,8.2,S,1,8.2,21,52,Sc,$^{52}_{21}Sc$,8.027e-8,52Sc
21-Sc-52,1267.9,8.2,S,1,8.2,21,52,Sc,$^{52}_{21}Sc$,8.027e-8,52Sc
21-Sc-54,110,7,US,1e-6,7e-6,21,54,Sc,$^{54}_{21}Sc$,0.09403,54Sc
21-Sc-54,1001.2,292,MS,0.001,0.292,21,54,Sc,$^{54}_{21}Sc$,2.254e-6,54Sc
21-Sc-54,1021,292,MS,0.001,0.292,21,54,Sc,$^{54}_{21}Sc$,2.254e-6,54Sc
21-Sc-54,1494.8,292,MS,0.001,0.292,21,54,Sc,$^{54}_{21}Sc$,2.254e-6,54Sc
21-Sc-55,593,105,MS,0.001,0.105,21,55,Sc,$^{55}_{21}Sc$,6.269e-6,55Sc
21-Sc-55,593,83,MS,0.001,0.083,21,55,Sc,$^{55}_{21}Sc$,7.93e-6,55Sc
21-Sc-56,140,20,US,1e-6,1.9999999999999998e-5,21,56,Sc,$^{56}_{21}Sc$,0.03291,56Sc
21-Sc-56,188,20,US,1e-6,1.9999999999999998e-5,21,56,Sc,$^{56}_{21}Sc$,0.03291,56Sc
21-Sc-56,587,20,US,1e-6,1.9999999999999998e-5,21,56,Sc,$^{56}_{21}Sc$,0.03291,56Sc
22-Ti-39,2212.5,28.5,MS,0.001,0.0285,22,39,Ti,$^{39}_{22}Ti$,2.31e-5,39Ti
22-Ti-42,611.1,0.199,S,1,0.199,22,42,Ti,$^{42}_{22}Ti$,3.308e-6,42Ti
22-Ti-42,1888,0.199,S,1,0.199,22,42,Ti,$^{42}_{22}Ti$,3.308e-6,42Ti
22-Ti-43,845.2,509,MS,0.001,0.509,22,43,Ti,$^{43}_{22}Ti$,1.293e-6,43Ti
22-Ti-43,2288.3,509,MS,0.001,0.509,22,43,Ti,$^{43}_{22}Ti$,1.293e-6,43Ti
22-Ti-43,2458.6,509,MS,0.001,0.509,22,43,Ti,$^{43}_{22}Ti$,1.293e-6,43Ti
22-Ti-44,67.87,60,Y,31557600,1893456000,22,44,Ti,$^{44}_{22}Ti$,3.476e-16,44Ti
22-Ti-44,78.36,60,Y,31557600,1893456000,22,44,Ti,$^{44}_{22}Ti$,3.476e-16,44Ti
22-Ti-44,146.22,60,Y,31557600,1893456000,22,44,Ti,$^{44}_{22}Ti$,3.476e-16,44Ti
22-Ti-45,719.6,184.8,M,60,11088,22,45,Ti,$^{45}_{22}Ti$,5.936e-11,45Ti
22-Ti-45,1408.1,184.8,M,60,11088,22,45,Ti,$^{45}_{22}Ti$,5.936e-11,45Ti
22-Ti-45,1660.9,184.8,M,60,11088,22,45,Ti,$^{45}_{22}Ti$,5.936e-11,45Ti
22-Ti-51,320.08,5.76,M,60,345.59999999999997,22,51,Ti,$^{51}_{22}Ti$,1.905e-9,51Ti
22-Ti-51,608.55,5.76,M,60,345.59999999999997,22,51,Ti,$^{51}_{22}Ti$,1.905e-9,51Ti
22-Ti-51,928.63,5.76,M,60,345.59999999999997,22,51,Ti,$^{51}_{22}Ti$,1.905e-9,51Ti
22-Ti-52,124.45,1.7,M,60,102,22,52,Ti,$^{52}_{22}Ti$,6.453e-9,52Ti
22-Ti-53,127.6,32.7,S,1,32.7,22,53,Ti,$^{53}_{22}Ti$,2.013e-8,53Ti
22-Ti-53,228.4,32.7,S,1,32.7,22,53,Ti,$^{53}_{22}Ti$,2.013e-8,53Ti
22-Ti-53,1675.5,32.7,S,1,32.7,22,53,Ti,$^{53}_{22}Ti$,2.013e-8,53Ti
22-Ti-54,900,1.5,S,1,1.5,22,54,Ti,$^{54}_{22}Ti$,4.388e-7,54Ti
22-Ti-55,323.4,1.3,S,1,1.3,22,55,Ti,$^{55}_{22}Ti$,5.063e-7,55Ti
22-Ti-55,672.5,1.3,S,1,1.3,22,55,Ti,$^{55}_{22}Ti$,5.063e-7,55Ti
22-Ti-55,1330.1,1.3,S,1,1.3,22,55,Ti,$^{55}_{22}Ti$,5.063e-7,55Ti
22-Ti-57,174.8,98,MS,0.001,0.098,22,57,Ti,$^{57}_{22}Ti$,6.716e-6,57Ti
22-Ti-57,1579.4,98,MS,0.001,0.098,22,57,Ti,$^{57}_{22}Ti$,6.716e-6,57Ti
22-Ti-57,1861.5,98,MS,0.001,0.098,22,57,Ti,$^{57}_{22}Ti$,6.716e-6,57Ti
22-Ti-58,114,59,MS,0.001,0.059000000000000004,22,58,Ti,$^{58}_{22}Ti$,1.116e-5,58Ti
23-V-44,1083.08,111,MS,0.001,0.111,23,44,V,$^{44}_{23}V$,5.93e-6,44V
23-V-44,1083.09,150,MS,0.001,0.15,23,44,V,$^{44}_{23}V$,4.388e-6,44V
23-V-44,1371.22,150,MS,0.001,0.15,23,44,V,$^{44}_{23}V$,4.388e-6,44V
23-V-44,1447.88,111,MS,0.001,0.111,23,44,V,$^{44}_{23}V$,5.93e-6,44V
23-V-44,1561,150,MS,0.001,0.15,23,44,V,$^{44}_{23}V$,4.388e-6,44V
23-V-45,40.1,547,MS,0.001,0.547,23,45,V,$^{45}_{23}V$,1.203e-6,45V
23-V-46,801.1,1.02,MS,0.001,0.00102,23,46,V,$^{46}_{23}V$,6.453e-4,46V
23-V-46,889,422.5,MS,0.001,0.4225,23,46,V,$^{46}_{23}V$,1.558e-6,46V
23-V-46,1722,422.5,MS,0.001,0.4225,23,46,V,$^{46}_{23}V$,1.558e-6,46V
23-V-47,159.8,32.6,M,60,1956,23,47,V,$^{47}_{23}V$,3.365e-10,47V
23-V-47,244.4,32.6,M,60,1956,23,47,V,$^{47}_{23}V$,3.365e-10,47V
23-V-47,1793.9,32.6,M,60,1956,23,47,V,$^{47}_{23}V$,3.365e-10,47V
23-V-48,944.13,15.9735,D,86400,1380110.4,23,48,V,$^{48}_{23}V$,4.769e-13,48V
23-V-48,983.52,15.9735,D,86400,1380110.4,23,48,V,$^{48}_{23}V$,4.769e-13,48V
23-V-48,1312.11,15.9735,D,86400,1380110.4,23,48,V,$^{48}_{23}V$,4.769e-13,48V
23-V-50,783.29,14e16,Y,31557600,4418064e18,23,50,V,$^{50}_{23}V$,1.4899999999999998e-31,50V
23-V-50,1553.77,14e16,Y,31557600,4418064e18,23,50,V,$^{50}_{23}V$,1.4899999999999998e-31,50V
23-V-52,1333.62,3.743,M,60,224.57999999999998,23,52,V,$^{52}_{23}V$,2.931e-9,52V
23-V-52,1434.06,3.743,M,60,224.57999999999998,23,52,V,$^{52}_{23}V$,2.931e-9,52V
23-V-52,1530.67,3.743,M,60,224.57999999999998,23,52,V,$^{52}_{23}V$,2.931e-9,52V
23-V-53,282.7,1.543,M,60,92.58,23,53,V,$^{53}_{23}V$,7.11e-9,53V
23-V-53,1006,1.543,M,60,92.58,23,53,V,$^{53}_{23}V$,7.11e-9,53V
23-V-53,1289.1,1.543,M,60,92.58,23,53,V,$^{53}_{23}V$,7.11e-9,53V
23-V-54,108,0.9,US,1e-6,9e-7,23,54,V,$^{54}_{23}V$,0.7313,54V
23-V-54,834.75,49.8,S,1,49.8,23,54,V,$^{54}_{23}V$,1.322e-8,54V
23-V-54,988.96,49.8,S,1,49.8,23,54,V,$^{54}_{23}V$,1.322e-8,54V
23-V-54,2259.35,49.8,S,1,49.8,23,54,V,$^{54}_{23}V$,1.322e-8,54V
23-V-55,517.86,6.54,S,1,6.54,23,55,V,$^{55}_{23}V$,1.006e-7,55V
23-V-55,880.61,6.54,S,1,6.54,23,55,V,$^{55}_{23}V$,1.006e-7,55V
23-V-55,921.18,6.54,S,1,6.54,23,55,V,$^{55}_{23}V$,1.006e-7,55V
23-V-57,267.8,350,MS,0.001,0.35000000000000003,23,57,V,$^{57}_{23}V$,1.881e-6,57V
23-V-57,692.4,350,MS,0.001,0.35000000000000003,23,57,V,$^{57}_{23}V$,1.881e-6,57V
23-V-57,941.7,350,MS,0.001,0.35000000000000003,23,57,V,$^{57}_{23}V$,1.881e-6,57V
23-V-58,879.7,191,MS,0.001,0.191,23,58,V,$^{58}_{23}V$,3.446e-6,58V
23-V-58,1056.4,191,MS,0.001,0.191,23,58,V,$^{58}_{23}V$,3.446e-6,58V
23-V-58,2216.8,191,MS,0.001,0.191,23,58,V,$^{58}_{23}V$,3.446e-6,58V
23-V-59,102,75,MS,0.001,0.075,23,59,V,$^{59}_{23}V$,8.776e-6,59V
23-V-59,208,75,MS,0.001,0.075,23,59,V,$^{59}_{23}V$,8.776e-6,59V
23-V-61,646,47,MS,0.001,0.047,23,61,V,$^{61}_{23}V$,1.4e-5,61V
23-V-61,930,47,MS,0.001,0.047,23,61,V,$^{61}_{23}V$,1.4e-5,61V
23-V-61,1027,47,MS,0.001,0.047,23,61,V,$^{61}_{23}V$,1.4e-5,61V
23-V-61,1144,47,MS,0.001,0.047,23,61,V,$^{61}_{23}V$,1.4e-5,61V
23-V-62,154,33.5,MS,0.001,0.0335,23,62,V,$^{62}_{23}V$,1.965e-5,62V
23-V-62,349,33.5,MS,0.001,0.0335,23,62,V,$^{62}_{23}V$,1.965e-5,62V
23-V-62,446,33.5,MS,0.001,0.0335,23,62,V,$^{62}_{23}V$,1.965e-5,62V
23-V-63,446,17,MS,0.001,0.017,23,63,V,$^{63}_{23}V$,3.872e-5,63V
24-Cr-45,1083,50,MS,0.001,0.05,24,45,Cr,$^{45}_{24}Cr$,1.316e-5,45Cr
24-Cr-45,1322.7,60.9,MS,0.001,0.0609,24,45,Cr,$^{45}_{24}Cr$,1.081e-5,45Cr
24-Cr-47,87.5,500,MS,0.001,0.5,24,47,Cr,$^{47}_{24}Cr$,1.316e-6,47Cr
24-Cr-48,112.31,21.56,H,3600,77616,24,48,Cr,$^{48}_{24}Cr$,8.48e-12,48Cr
24-Cr-48,308.24,21.56,H,3600,77616,24,48,Cr,$^{48}_{24}Cr$,8.48e-12,48Cr
24-Cr-48,420.5,21.56,H,3600,77616,24,48,Cr,$^{48}_{24}Cr$,8.48e-12,48Cr
24-Cr-49,62.29,42.3,M,60,2538,24,49,Cr,$^{49}_{24}Cr$,2.593e-10,49Cr
24-Cr-49,90.64,42.3,M,60,2538,24,49,Cr,$^{49}_{24}Cr$,2.593e-10,49Cr
24-Cr-49,152.93,42.3,M,60,2538,24,49,Cr,$^{49}_{24}Cr$,2.593e-10,49Cr
24-Cr-51,320.08,27.701,D,86400,2393366.4,24,51,Cr,$^{51}_{24}Cr$,2.75e-13,51Cr
24-Cr-55,126,3.497,M,60,209.82,24,55,Cr,$^{55}_{24}Cr$,3.137e-9,55Cr
24-Cr-55,1528,3.497,M,60,209.82,24,55,Cr,$^{55}_{24}Cr$,3.137e-9,55Cr
24-Cr-55,2252.5,3.497,M,60,209.82,24,55,Cr,$^{55}_{24}Cr$,3.137e-9,55Cr
24-Cr-56,26,5.94,M,60,356.40000000000003,24,56,Cr,$^{56}_{24}Cr$,1.847e-9,56Cr
24-Cr-56,83,5.94,M,60,356.40000000000003,24,56,Cr,$^{56}_{24}Cr$,1.847e-9,56Cr
24-Cr-57,83.4,21.1,S,1,21.1,24,57,Cr,$^{57}_{24}Cr$,3.119e-8,57Cr
24-Cr-57,850.2,21.1,S,1,21.1,24,57,Cr,$^{57}_{24}Cr$,3.119e-8,57Cr
24-Cr-57,1752.1,21.1,S,1,21.1,24,57,Cr,$^{57}_{24}Cr$,3.119e-8,57Cr
24-Cr-58,126,7,S,1,7,24,58,Cr,$^{58}_{24}Cr$,9.403e-8,58Cr
24-Cr-58,289.5,7,S,1,7,24,58,Cr,$^{58}_{24}Cr$,9.403e-8,58Cr
24-Cr-58,682.9,7,S,1,7,24,58,Cr,$^{58}_{24}Cr$,9.403e-8,58Cr
24-Cr-59,102,96,US,1e-6,9.6e-5,24,59,Cr,$^{59}_{24}Cr$,0.006856,59Cr
24-Cr-59,112.1,0.46,S,1,0.46,24,59,Cr,$^{59}_{24}Cr$,1.431e-6,59Cr
24-Cr-59,193,96,US,1e-6,9.6e-5,24,59,Cr,$^{59}_{24}Cr$,0.006856,59Cr
24-Cr-59,208,96,US,1e-6,9.6e-5,24,59,Cr,$^{59}_{24}Cr$,0.006856,59Cr
24-Cr-59,1238.6,0.46,S,1,0.46,24,59,Cr,$^{59}_{24}Cr$,1.431e-6,59Cr
24-Cr-60,348.6,0.49,S,1,0.49,24,60,Cr,$^{60}_{24}Cr$,1.343e-6,60Cr
24-Cr-60,410.1,0.49,S,1,0.49,24,60,Cr,$^{60}_{24}Cr$,1.343e-6,60Cr
24-Cr-60,758.2,0.49,S,1,0.49,24,60,Cr,$^{60}_{24}Cr$,1.343e-6,60Cr
24-Cr-61,354.8,243,MS,0.001,0.243,24,61,Cr,$^{61}_{24}Cr$,2.709e-6,61Cr
24-Cr-61,1142.2,243,MS,0.001,0.243,24,61,Cr,$^{61}_{24}Cr$,2.709e-6,61Cr
24-Cr-61,1860.8,243,MS,0.001,0.243,24,61,Cr,$^{61}_{24}Cr$,2.709e-6,61Cr
24-Cr-62,285,206,MS,0.001,0.20600000000000002,24,62,Cr,$^{62}_{24}Cr$,3.195e-6,62Cr
24-Cr-62,355,206,MS,0.001,0.20600000000000002,24,62,Cr,$^{62}_{24}Cr$,3.195e-6,62Cr
24-Cr-62,640,206,MS,0.001,0.20600000000000002,24,62,Cr,$^{62}_{24}Cr$,3.195e-6,62Cr
24-Cr-63,2876,129,MS,0.001,0.129,24,63,Cr,$^{63}_{24}Cr$,5.102e-6,63Cr
24-Cr-64,188,43,MS,0.001,0.043000000000000003,24,64,Cr,$^{64}_{24}Cr$,1.531e-5,64Cr
24-Cr-65,272,27,MS,0.001,0.027,24,65,Cr,$^{65}_{24}Cr$,2.438e-5,65Cr
24-Cr-65,1368,27,MS,0.001,0.027,24,65,Cr,$^{65}_{24}Cr$,2.438e-5,65Cr
25-Mn-46,329.4,36.2,MS,0.001,0.0362,25,46,Mn,$^{46}_{25}Mn$,1.818e-5,46Mn
25-Mn-46,410.2,36.2,MS,0.001,0.0362,25,46,Mn,$^{46}_{25}Mn$,1.818e-5,46Mn
25-Mn-46,796.1,36.2,MS,0.001,0.0362,25,46,Mn,$^{46}_{25}Mn$,1.818e-5,46Mn
25-Mn-46,892.5,36.2,MS,0.001,0.0362,25,46,Mn,$^{46}_{25}Mn$,1.818e-5,46Mn
25-Mn-46,1094.7,36.2,MS,0.001,0.0362,25,46,Mn,$^{46}_{25}Mn$,1.818e-5,46Mn
25-Mn-46,1322.1,36.2,MS,0.001,0.0362,25,46,Mn,$^{46}_{25}Mn$,1.818e-5,46Mn
25-Mn-48,58.2,158.1,MS,0.001,0.1581,25,48,Mn,$^{48}_{25}Mn$,4.163e-6,48Mn
25-Mn-48,87.5,158.1,MS,0.001,0.1581,25,48,Mn,$^{48}_{25}Mn$,4.163e-6,48Mn
25-Mn-48,259.4,158.1,MS,0.001,0.1581,25,48,Mn,$^{48}_{25}Mn$,4.163e-6,48Mn
25-Mn-48,752.1,158.1,MS,0.001,0.1581,25,48,Mn,$^{48}_{25}Mn$,4.163e-6,48Mn
25-Mn-48,1106.1,158.1,MS,0.001,0.1581,25,48,Mn,$^{48}_{25}Mn$,4.163e-6,48Mn
25-Mn-49,272.3,382,MS,0.001,0.382,25,49,Mn,$^{49}_{25}Mn$,1.723e-6,49Mn
25-Mn-49,2231.5,382,MS,0.001,0.382,25,49,Mn,$^{49}_{25}Mn$,1.723e-6,49Mn
25-Mn-49,2504.8,382,MS,0.001,0.382,25,49,Mn,$^{49}_{25}Mn$,1.723e-6,49Mn
25-Mn-50,783.3,1.75,M,60,105,25,50,Mn,$^{50}_{25}Mn$,6.269e-9,50Mn
25-Mn-50,1098,1.75,M,60,105,25,50,Mn,$^{50}_{25}Mn$,6.269e-9,50Mn
25-Mn-50,1443.3,1.75,M,60,105,25,50,Mn,$^{50}_{25}Mn$,6.269e-9,50Mn
25-Mn-50,2844,283.19,MS,0.001,0.28319,25,50,Mn,$^{50}_{25}Mn$,2.324e-6,50Mn
25-Mn-51,749.07,46.2,M,60,2772,25,51,Mn,$^{51}_{25}Mn$,2.375e-10,51Mn
25-Mn-51,1148,46.2,M,60,2772,25,51,Mn,$^{51}_{25}Mn$,2.375e-10,51Mn
25-Mn-51,1164.4,46.2,M,60,2772,25,51,Mn,$^{51}_{25}Mn$,2.375e-10,51Mn
25-Mn-52,377.74,21.1,M,60,1266,25,52,Mn,$^{52}_{25}Mn$,5.199e-10,52Mn
25-Mn-52,744.23,5.591,D,86400,483062.4,25,52,Mn,$^{52}_{25}Mn$,1.363e-12,52Mn
25-Mn-52,935.54,5.591,D,86400,483062.4,25,52,Mn,$^{52}_{25}Mn$,1.363e-12,52Mn
25-Mn-52,1434.06,21.1,M,60,1266,25,52,Mn,$^{52}_{25}Mn$,5.199e-10,52Mn
25-Mn-52,1434.09,5.591,D,86400,483062.4,25,52,Mn,$^{52}_{25}Mn$,1.363e-12,52Mn
25-Mn-52,1530.67,21.1,M,60,1266,25,52,Mn,$^{52}_{25}Mn$,5.199e-10,52Mn
25-Mn-52,1727.53,21.1,M,60,1266,25,52,Mn,$^{52}_{25}Mn$,5.199e-10,52Mn
25-Mn-54,834.85,312.05,D,86400,26961120,25,54,Mn,$^{54}_{25}Mn$,2.441e-14,54Mn
25-Mn-56,846.75,2.5789,H,3600,9284.039999999999,25,56,Mn,$^{56}_{25}Mn$,7.09e-11,56Mn
25-Mn-56,1810.72,2.5789,H,3600,9284.039999999999,25,56,Mn,$^{56}_{25}Mn$,7.09e-11,56Mn
25-Mn-56,2113.05,2.5789,H,3600,9284.039999999999,25,56,Mn,$^{56}_{25}Mn$,7.09e-11,56Mn
25-Mn-57,122.06,85.4,S,1,85.4,25,57,Mn,$^{57}_{25}Mn$,7.707e-9,57Mn
25-Mn-57,692,85.4,S,1,85.4,25,57,Mn,$^{57}_{25}Mn$,7.707e-9,57Mn
25-Mn-58,71.78,65.4,S,1,65.4,25,58,Mn,$^{58}_{25}Mn$,1.006e-8,58Mn
25-Mn-58,459.16,65.4,S,1,65.4,25,58,Mn,$^{58}_{25}Mn$,1.006e-8,58Mn
